index,Unnamed: 0,trial_id,start_time,end_time,move_onset_time,split,trial_type,trial_version,maze_id,success,target_on_time,go_cue_time,rt,delay,num_targets,target_pos,num_barriers,barrier_pos,active_target
1416,1416,1416,0 days 00:50:26.700000,0 days 00:50:29.476000,0 days 00:50:28.347000,train,1.0,1.0,1.0,True,0 days 00:50:27.381000,0 days 00:50:28.096000,251.0,715.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
1512,1512,1512,0 days 00:55:16.700000,0 days 00:55:19.676000,0 days 00:55:18.460000,train,1.0,1.0,1.0,True,0 days 00:55:17.530000,0 days 00:55:18.161000,299.0,631.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
1912,1912,1912,0 days 01:15:28.100000,0 days 01:15:31.066000,0 days 01:15:29.898000,val,1.0,1.0,1.0,True,0 days 01:15:29.034000,0 days 01:15:29.583000,315.0,549.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
1942,1942,1942,0 days 01:16:58.600000,0 days 01:17:01.721000,0 days 01:17:00.601000,train,1.0,1.0,1.0,True,0 days 01:16:59.426000,0 days 01:17:00.358000,243.0,932.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
1951,1951,1951,0 days 01:17:25.200000,0 days 01:17:27.701000,0 days 01:17:26.624000,train,1.0,1.0,1.0,True,0 days 01:17:25.865000,0 days 01:17:26.347000,277.0,482.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
2065,2065,2065,0 days 01:23:07.300000,0 days 01:23:10.491000,0 days 01:23:09.284000,train,1.0,1.0,1.0,True,0 days 01:23:08.129000,0 days 01:23:09.011000,273.0,882.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
2160,2160,2160,0 days 01:27:50.700000,0 days 01:27:54.326000,0 days 01:27:53.050000,val,1.0,1.0,1.0,True,0 days 01:27:51.653000,0 days 01:27:52.468000,582.0,815.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
2419,2419,2419,0 days 01:40:47.100000,0 days 01:40:49.456000,0 days 01:40:48.342000,val,1.0,1.0,1.0,True,0 days 01:40:47.966000,0 days 01:40:47.980000,362.0,14.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
2503,2503,2503,0 days 01:45:02.900000,0 days 01:45:06.076000,0 days 01:45:04.907000,train,1.0,1.0,1.0,True,0 days 01:45:03.775000,0 days 01:45:04.624000,283.0,849.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
2651,2651,2651,0 days 01:52:24.700000,0 days 01:52:27.631000,0 days 01:52:26.541000,train,1.0,1.0,1.0,True,0 days 01:52:25.628000,0 days 01:52:26.259000,282.0,631.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
2720,2720,2720,0 days 01:55:53.200000,0 days 01:55:55.666000,0 days 01:55:54.459000,train,1.0,1.0,1.0,True,0 days 01:55:54.084000,0 days 01:55:54.098000,361.0,14.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
2726,2726,2726,0 days 01:56:11.200000,0 days 01:56:14.261000,0 days 01:56:13.111000,train,1.0,1.0,1.0,True,0 days 01:56:12.031000,0 days 01:56:12.779000,332.0,748.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
2812,2812,2812,0 days 02:00:36.300000,0 days 02:00:39.521000,0 days 02:00:38.357000,train,1.0,1.0,1.0,True,0 days 02:00:37.021000,0 days 02:00:37.969000,388.0,948.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
2855,2855,2855,0 days 02:02:47.100000,0 days 02:02:50.066000,0 days 02:02:48.871000,val,1.0,1.0,1.0,True,0 days 02:02:47.949000,0 days 02:02:48.464000,407.0,515.0,1.0,[[111  85]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 127  -49   64    7]]",0.0
606,606,606,0 days 00:09:19.300000,0 days 00:09:22.136000,0 days 00:09:21.004000,train,2.0,1.0,2.0,True,0 days 00:09:20.091000,0 days 00:09:20.706000,298.0,615.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
617,617,617,0 days 00:09:53.500000,0 days 00:09:56.291000,0 days 00:09:55.135000,train,2.0,1.0,2.0,True,0 days 00:09:54.154000,0 days 00:09:54.769000,366.0,615.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
687,687,687,0 days 00:13:29.900000,0 days 00:13:32.611000,0 days 00:13:31.496000,train,2.0,1.0,2.0,True,0 days 00:13:30.590000,0 days 00:13:31.155000,341.0,565.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
784,784,784,0 days 00:18:27,0 days 00:18:29.801000,0 days 00:18:28.783000,train,2.0,1.0,2.0,True,0 days 00:18:27.890000,0 days 00:18:28.505000,278.0,615.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
792,792,792,0 days 00:18:49.700000,0 days 00:18:52.781000,0 days 00:18:51.682000,val,2.0,1.0,2.0,True,0 days 00:18:50.540000,0 days 00:18:51.389000,293.0,849.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
816,816,816,0 days 00:20:06.100000,0 days 00:20:09.286000,0 days 00:20:08.161000,val,2.0,1.0,2.0,True,0 days 00:20:07.002000,0 days 00:20:07.867000,294.0,865.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
931,931,931,0 days 00:25:53.600000,0 days 00:25:56.516000,0 days 00:25:55.397000,train,2.0,1.0,2.0,True,0 days 00:25:54.439000,0 days 00:25:55.104000,293.0,665.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1151,1151,1151,0 days 00:37:07.600000,0 days 00:37:10.426000,0 days 00:37:09.338000,val,2.0,1.0,2.0,True,0 days 00:37:08.332000,0 days 00:37:08.997000,341.0,665.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1339,1339,1339,0 days 00:46:33.900000,0 days 00:46:36.561000,0 days 00:46:35.505000,val,2.0,1.0,2.0,True,0 days 00:46:34.654000,0 days 00:46:35.236000,269.0,582.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1478,1478,1478,0 days 00:53:35,0 days 00:53:37.641000,0 days 00:53:36.591000,val,2.0,1.0,2.0,True,0 days 00:53:35.663000,0 days 00:53:36.311000,280.0,648.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1874,1874,1874,0 days 01:13:31.800000,0 days 01:13:34.676000,0 days 01:13:33.592000,train,2.0,1.0,2.0,True,0 days 01:13:32.560000,0 days 01:13:33.309000,283.0,749.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1898,1898,1898,0 days 01:14:44.900000,0 days 01:14:48.421000,0 days 01:14:47.318000,train,2.0,1.0,2.0,True,0 days 01:14:45.641000,0 days 01:14:46.606000,712.0,965.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2166,2166,2166,0 days 01:28:09.800000,0 days 01:28:12.726000,0 days 01:28:11.639000,train,2.0,1.0,2.0,True,0 days 01:28:10.578000,0 days 01:28:11.326000,313.0,748.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2201,2201,2201,0 days 01:29:53,0 days 01:29:56.361000,0 days 01:29:55.216000,train,2.0,1.0,2.0,True,0 days 01:29:53.810000,0 days 01:29:54.475000,741.0,665.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2385,2385,2385,0 days 01:39:03.600000,0 days 01:39:06.531000,0 days 01:39:05.527000,train,2.0,1.0,2.0,True,0 days 01:39:04.302000,0 days 01:39:05.251000,276.0,949.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2442,2442,2442,0 days 01:41:56.500000,0 days 01:41:59.591000,0 days 01:41:58.487000,train,2.0,1.0,2.0,True,0 days 01:41:57.253000,0 days 01:41:58.185000,302.0,932.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2599,2599,2599,0 days 01:49:48.900000,0 days 01:49:51.521000,0 days 01:49:50.482000,train,2.0,1.0,2.0,True,0 days 01:49:49.612000,0 days 01:49:50.177000,305.0,565.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2662,2662,2662,0 days 01:52:57.800000,0 days 01:52:59.911000,0 days 01:52:58.918000,train,2.0,1.0,2.0,True,0 days 01:52:58.475000,0 days 01:52:58.623000,295.0,148.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2744,2744,2744,0 days 01:57:05.300000,0 days 01:57:08.306000,0 days 01:57:07.233000,train,2.0,1.0,2.0,True,0 days 01:57:05.979000,0 days 01:57:06.828000,405.0,849.0,1.0,[[133 -80]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [-100   93    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
575,575,575,0 days 00:07:42.600000,0 days 00:07:45.721000,0 days 00:07:44.480000,val,3.0,1.0,3.0,True,0 days 00:07:43.491000,0 days 00:07:43.939000,541.0,448.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
678,678,678,0 days 00:13:01.200000,0 days 00:13:04.636000,0 days 00:13:03.346000,train,3.0,1.0,3.0,True,0 days 00:13:02.138000,0 days 00:13:03.003000,343.0,865.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
698,698,698,0 days 00:14:03.500000,0 days 00:14:06.621000,0 days 00:14:05.345000,val,3.0,1.0,3.0,True,0 days 00:14:04.270000,0 days 00:14:04.952000,393.0,682.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
759,759,759,0 days 00:17:09,0 days 00:17:11.796000,0 days 00:17:10.578000,train,3.0,1.0,3.0,True,0 days 00:17:09.730000,0 days 00:17:10.144000,434.0,414.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
852,852,852,0 days 00:21:54,0 days 00:21:57.236000,0 days 00:21:56.064000,train,3.0,1.0,3.0,True,0 days 00:21:54.827000,0 days 00:21:55.759000,305.0,932.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
971,971,971,0 days 00:27:59.500000,0 days 00:28:02.531000,0 days 00:28:01.320000,val,3.0,1.0,3.0,True,0 days 00:28:00.239000,0 days 00:28:00.954000,366.0,715.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1146,1146,1146,0 days 00:36:52.500000,0 days 00:36:55.421000,0 days 00:36:54.171000,train,3.0,1.0,3.0,True,0 days 00:36:53.313000,0 days 00:36:53.828000,343.0,515.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1163,1163,1163,0 days 00:37:45.100000,0 days 00:37:48.251000,0 days 00:37:46.924000,train,3.0,1.0,3.0,True,0 days 00:37:45.930000,0 days 00:37:46.595000,329.0,665.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1164,1164,1164,0 days 00:37:48.300000,0 days 00:37:51.586000,0 days 00:37:50.386000,train,3.0,1.0,3.0,True,0 days 00:37:49.122000,0 days 00:37:49.853000,533.0,731.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1279,1279,1279,0 days 00:43:35.300000,0 days 00:43:38.311000,0 days 00:43:37.068000,val,3.0,1.0,3.0,True,0 days 00:43:36.176000,0 days 00:43:36.524000,544.0,348.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1445,1445,1445,0 days 00:51:54.400000,0 days 00:51:57.356000,0 days 00:51:56.148000,train,3.0,1.0,3.0,True,0 days 00:51:55.284000,0 days 00:51:55.733000,415.0,449.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1473,1473,1473,0 days 00:53:19.900000,0 days 00:53:22.506000,0 days 00:53:21.286000,train,3.0,1.0,3.0,True,0 days 00:53:20.818000,0 days 00:53:20.849000,437.0,31.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1520,1520,1520,0 days 00:55:42.400000,0 days 00:55:45.056000,0 days 00:55:43.867000,train,3.0,1.0,3.0,True,0 days 00:55:43.212000,0 days 00:55:43.510000,357.0,298.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1551,1551,1551,0 days 00:57:17.400000,0 days 00:57:20.491000,0 days 00:57:19.256000,train,3.0,1.0,3.0,True,0 days 00:57:18.056000,0 days 00:57:18.988000,268.0,932.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1604,1604,1604,0 days 00:59:56.500000,0 days 00:59:59.636000,0 days 00:59:58.322000,train,3.0,1.0,3.0,True,0 days 00:59:57.295000,0 days 00:59:58.027000,295.0,732.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
1640,1640,1640,0 days 01:01:43,0 days 01:01:46.036000,0 days 01:01:44.811000,train,3.0,1.0,3.0,True,0 days 01:01:43.757000,0 days 01:01:44.488000,323.0,731.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2005,2005,2005,0 days 01:20:06.600000,0 days 01:20:09.451000,0 days 01:20:08.223000,train,3.0,1.0,3.0,True,0 days 01:20:07.385000,0 days 01:20:07.933000,290.0,548.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2194,2194,2194,0 days 01:29:31.600000,0 days 01:29:34.926000,0 days 01:29:33.700000,train,3.0,1.0,3.0,True,0 days 01:29:32.309000,0 days 01:29:33.241000,459.0,932.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2406,2406,2406,0 days 01:40:06.200000,0 days 01:40:09.601000,0 days 01:40:08.355000,val,3.0,1.0,3.0,True,0 days 01:40:07.078000,0 days 01:40:07.959000,396.0,881.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2502,2502,2502,0 days 01:44:59.700000,0 days 01:45:02.876000,0 days 01:45:01.600000,train,3.0,1.0,3.0,True,0 days 01:45:00.362000,0 days 01:45:01.227000,373.0,865.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2572,2572,2572,0 days 01:48:28.900000,0 days 01:48:32.196000,0 days 01:48:30.977000,train,3.0,1.0,3.0,True,0 days 01:48:29.824000,0 days 01:48:30.423000,554.0,599.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2613,2613,2613,0 days 01:50:29.600000,0 days 01:50:32.416000,0 days 01:50:31.194000,train,3.0,1.0,3.0,True,0 days 01:50:30.427000,0 days 01:50:30.841000,353.0,414.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2680,2680,2680,0 days 01:53:51.800000,0 days 01:53:55.166000,0 days 01:53:53.958000,val,3.0,1.0,3.0,True,0 days 01:53:52.601000,0 days 01:53:53.582000,376.0,981.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
2717,2717,2717,0 days 01:55:44.200000,0 days 01:55:46.646000,0 days 01:55:45.429000,train,3.0,1.0,3.0,True,0 days 01:55:45.044000,0 days 01:55:45.059000,370.0,15.0,1.0,[[-116   -5]],6.0,"[[ -69  -16   13   69]
 [-120  -62   83   15]
 [  95   -8    8   62]
 [  72   98    9   57]
 [  64  -97   15   58]
 [ 129   51   64    7]]",0.0
619,619,619,0 days 00:09:59.800000,0 days 00:10:03.651000,0 days 00:10:01.829000,train,5.0,1.0,5.0,True,0 days 00:10:00.611000,0 days 00:10:01.275000,554.0,664.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
 [  27   57   64    7]
 [  82   24   13   40]
 [  83  -19    7   48]
 [ 184 -105    6   50]
 [ -50   48    6  107]
 [ -71  -98   11   57]]",0.0
667,667,667,0 days 00:12:27.500000,0 days 00:12:31.406000,0 days 00:12:29.807000,train,5.0,1.0,5.0,True,0 days 00:12:28.325000,0 days 00:12:29.090000,717.0,765.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
 [  27   57   64    7]
 [  82   24   13   40]
 [  83  -19    7   48]
 [ 184 -105    6   50]
 [ -50   48    6  107]
 [ -71  -98   11   57]]",0.0
684,684,684,0 days 00:13:19.800000,0 days 00:13:23.451000,0 days 00:13:21.945000,train,5.0,1.0,5.0,True,0 days 00:13:20.695000,0 days 00:13:21.610000,335.0,915.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
 [  27   57   64    7]
 [  82   24   13   40]
 [  83  -19    7   48]
 [ 184 -105    6   50]
 [ -50   48    6  107]
 [ -71  -98   11   57]]",0.0
1230,1230,1230,0 days 00:41:06.600000,0 days 00:41:09.811000,0 days 00:41:08.560000,train,5.0,1.0,5.0,True,0 days 00:41:07.474000,0 days 00:41:08.222000,338.0,748.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
 [  27   57   64    7]
 [  82   24   13   40]
 [  83  -19    7   48]
 [ 184 -105    6   50]
 [ -50   48    6  107]
 [ -71  -98   11   57]]",0.0
1239,1239,1239,0 days 00:41:34.500000,0 days 00:41:37.801000,0 days 00:41:36.552000,val,5.0,1.0,5.0,True,0 days 00:41:35.350000,0 days 00:41:36.265000,287.0,915.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
 [  27   57   64    7]
 [  82   24   13   40]
 [  83  -19    7   48]
 [ 184 -105    6   50]
 [ -50   48    6  107]
 [ -71  -98   11   57]]",0.0
1253,1253,1253,0 days 00:42:18.500000,0 days 00:42:22.206000,0 days 00:42:20.179000,train,5.0,1.0,5.0,True,0 days 00:42:19.172000,0 days 00:42:19.754000,425.0,582.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
 [  27   57   64    7]
 [  82   24   13   40]
 [  83  -19    7   48]
 [ 184 -105    6   50]
 [ -50   48    6  107]
 [ -71  -98   11   57]]",0.0
1298,1298,1298,0 days 00:44:33.400000,0 days 00:44:37.201000,0 days 00:44:35.827000,val,5.0,1.0,5.0,True,0 days 00:44:34.246000,0 days 00:44:35.078000,749.0,832.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
 [  27   57   64    7]
 [  82   24   13   40]
 [  83  -19    7   48]
 [ 184 -105    6   50]
 [ -50   48    6  107]
 [ -71  -98   11   57]]",0.0
1428,1428,1428,0 days 00:51:03.900000,0 days 00:51:06.376000,0 days 00:51:04.995000,val,5.0,1.0,5.0,True,0 days 00:51:04.575000,0 days 00:51:04.673000,322.0,98.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
 [  27   57   64    7]
 [  82   24   13   40]
 [  83  -19    7   48]
 [ 184 -105    6   50]
 [ -50   48    6  107]
 [ -71  -98   11   57]]",0.0
1497,1497,1497,0 days 00:54:29.100000,0 days 00:54:32.551000,0 days 00:54:31.278000,train,5.0,1.0,5.0,True,0 days 00:54:30.022000,0 days 00:54:30.554000,724.0,532.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
 [  27   57   64    7]
 [  82   24   13   40]
 [  83  -19    7   48]
 [ 184 -105    6   50]
 [ -50   48    6  107]
 [ -71  -98   11   57]]",0.0
1538,1538,1538,0 days 00:56:37.300000,0 days 00:56:40.836000,0 days 00:56:39.516000,train,5.0,1.0,5.0,True,0 days 00:56:38.233000,0 days 00:56:38.764000,752.0,531.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
 [  27   57   64    7]
 [  82   24   13   40]
 [  83  -19    7   48]
 [ 184 -105    6   50]
 [ -50   48    6  107]
 [ -71  -98   11   57]]",0.0
1716,1716,1716,0 days 01:05:28.200000,0 days 01:05:31.671000,0 days 01:05:30.223000,train,5.0,1.0,5.0,True,0 days 01:05:28.978000,0 days 01:05:29.943000,280.0,965.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
 [  27   57   64    7]
 [  82   24   13   40]
 [  83  -19    7   48]
 [ 184 -105    6   50]
 [ -50   48    6  107]
 [ -71  -98   11   57]]",0.0
1886,1886,1886,0 days 01:14:08.200000,0 days 01:14:11.621000,0 days 01:14:10.229000,train,5.0,1.0,5.0,True,0 days 01:14:09.111000,0 days 01:14:09.876000,353.0,765.0,1.0,[[132  46]],7.0,"[[  48  104    8   51]
